name,first_funding_at,last_funding_at,relationships,funding_rounds,funding_total_usd,milestones,avg_participants,is_top500,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,company_age_days,days_to_first_funding,funding_duration_days,avg_funding_per_round,funding_efficiency,milestone_efficiency,log_funding_total,funding_intensity,relationship_density,is_successful
Fluther,2009-09-21,2009-09-21,5,1,600000,3,7.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6703,994,0,600000.0,120000.0,0.16347157988960168,13.304686600863562,0.054490526629867225,0.2724526331493361,1
Pocket Communications Northeast,2008-11-01,2009-02-20,0,2,125000000,2,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7068,1035,111,62500000.0,0.0,0.10335314091680814,18.643824303266577,0.10335314091680814,0.0,0
Goodreads,2007-11-01,2009-12-09,11,2,2750000,3,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6689,290,769,1375000.0,250000.0,0.16381372402451788,14.827111833279051,0.10920914934967858,0.6006503214232322,1
Woven Systems,2005-12-01,2007-09-25,1,2,30000000,0,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8164,1065,663,15000000.0,30000000.0,0.0,17.216707972959764,0.0894781969622734,0.0447390984811367,1
Kolorific,2007-01-05,2007-01-05,0,1,7000000,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8164,1465,0,7000000.0,0.0,0.0,15.76142084987672,0.0447390984811367,0.0,0
Krugle,2006-05-31,2006-05-31,10,1,6100000,2,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7068,150,0,6100000.0,610000.0,0.10335314091680814,15.623799493077952,0.05167657045840407,0.5167657045840407,1
Flud,2011-04-13,2012-09-01,12,3,2100000,2,4.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5334,194,507,700000.0,175000.0,0.13695163104611924,14.557448378884015,0.20542744656917886,0.8217097862767154,0
Chomp,2009-11-01,2010-03-11,10,2,2565000,3,3.5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5721,53,130,1282500.0,256500.0,0.19153120083901418,14.757469426450479,0.12768746722600943,0.6384373361300472,1
Origen Therapeutics,2007-10-03,2007-10-03,0,1,2000000,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10355,3927,0,2000000.0,0.0,0.0,14.508658238524095,0.035272815065185904,0.0,0
Inlet Technologies,2005-07-26,2008-09-08,3,3,22400000,1,3.6667,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,8164,937,1140,7466666.666666667,7466666.666666667,0.0447390984811367,16.924571561468124,0.1342172954434101,0.1342172954434101,1
ShopWiki,2006-07-01,2006-07-01,12,1,6250000,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7282,395,0,6250000.0,520833.3333333333,0.05015792364734963,15.648092181712572,0.05015792364734963,0.6018950837681956,1
Fondu,2011-11-01,2011-11-01,4,1,575000,2,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5576,638,0,575000.0,143750.0,0.13100789096126256,13.26212705890841,0.06550394548063128,0.2620157819225251,1
Loudcaster,2009-08-01,2010-03-01,1,2,53000,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5760,0,212,26500.0,53000.0,0.06341145833333334,10.87806606028079,0.12682291666666667,0.06341145833333334,0
TwoFish,2006-12-01,2008-10-10,6,2,9500000,2,2.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7068,334,679,4750000.0,1583333.3333333333,0.10335314091680814,16.066802461833923,0.10335314091680814,0.3100594227504244,1
Workstreamer,2009-01-01,2010-07-27,7,2,3500000,2,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5699,0,572,1750000.0,500000.0,0.1281803825232497,15.068273812173887,0.1281803825232497,0.4486313388313739,0
Qwiki,2010-07-10,2011-03-31,14,3,10500000,3,6.3333,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5699,282,264,3500000.0,750000.0,0.19227057378487453,16.166885910365842,0.19227057378487453,0.8972626776627478,1
Redwood Systems,2008-10-03,2012-05-30,14,4,34250000,2,2.25,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,6338,276,1335,8562500.0,2446428.5714285714,0.1152571789207952,17.34919715186959,0.2305143578415904,0.8068002524455664,1
Artisan Pharma,2006-09-06,2010-07-20,2,5,85381111,0,4.6667,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,7068,248,1413,17076222.2,42690555.5,0.0,18.262635463336707,0.25838285229202035,0.10335314091680814,1
Bill Me Later,2006-03-01,2007-12-01,6,3,100000000,3,2.5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9260,2251,640,33333333.333333332,16666666.666666666,0.11833153347732182,18.420680753952364,0.11833153347732182,0.23666306695464365,1
Bueda,2008-01-01,2010-07-01,3,2,125000,2,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5969,0,912,62500.0,41666.666666666664,0.12238230859440444,11.736077016252437,0.12238230859440444,0.18357346289160664,0
Defywire,2005-04-26,2007-03-27,2,2,10600000,1,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8164,846,700,5300000.0,5300000.0,0.0447390984811367,16.176364653421913,0.0894781969622734,0.0894781969622734,0
Silicon Clocks,2006-06-02,2009-06-08,2,3,26100000,1,3.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7799,883,1102,8700000.0,13050000.0,0.04683292729837159,17.077445910607096,0.14049878189511475,0.09366585459674318,1
TheMarkets,2007-07-12,2007-07-12,2,1,30000000,1,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9260,2749,0,30000000.0,15000000.0,0.03944384449244061,17.216707972959764,0.03944384449244061,0.07888768898488122,1
Netgamix Inc,2011-10-15,2012-07-01,6,3,132885,2,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5341,386,260,44295.0,22147.5,0.13677214004868002,11.797246896789762,0.20515821007302004,0.4103164201460401,0
Sentrigo,2007-05-08,2010-12-21,9,3,9500000,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6795,219,1323,3166666.6666666665,1055555.5555555555,0.10750551876379691,16.066802461833923,0.16125827814569535,0.4837748344370861,1
Netli,2006-02-13,2006-02-13,9,1,18000000,1,7.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9260,2235,0,18000000.0,2000000.0,0.03944384449244061,16.705882371415992,0.03944384449244061,0.35499460043196546,1
Define My Style,2011-12-02,2011-12-02,4,1,690000,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5576,669,0,690000.0,172500.0,0.06550394548063128,13.444448325847754,0.06550394548063128,0.2620157819225251,0
Firethorn,2006-03-01,2007-01-02,1,3,25131611,0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8894,1885,307,8377203.666666667,25131611.0,0.0,17.039637053901,0.123201034405217,0.04106701146840567,1
Wellcore,2010-07-12,2010-07-12,1,1,2000000,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6703,1288,0,2000000.0,2000000.0,0.0,14.508658238524095,0.054490526629867225,0.054490526629867225,0
Taligen Therapeutics,2005-08-01,2010-08-23,4,3,78750000,2,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,7799,578,1848,26250000.0,19687500.0,0.09366585459674318,18.18178884836843,0.14049878189511475,0.18733170919348635,1
Adap.tv,2007-02-01,2011-03-28,27,5,48500000,3,2.5,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,6764,92,1516,9700000.0,1796296.2962962964,0.16199733885274983,17.697074376526267,0.2699955647545831,1.4579760496747485,1
Current Media,2005-07-29,2005-07-29,12,1,15000000,2,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7433,209,0,15000000.0,1250000.0,0.09827794968384233,16.52356082573315,0.04913897484192117,0.589667698103054,0
ParAccel,2007-12-10,2012-04-25,13,5,74000000,0,5.3333,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,6703,343,1598,14800000.0,5692307.692307692,0.0,18.119575664681957,0.2724526331493361,0.7083768461882739,1
Arch Rock Corporation,2005-10-01,2007-05-02,6,2,15000000,1,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7433,273,578,7500000.0,2500000.0,0.04913897484192117,16.52356082573315,0.09827794968384233,0.294833849051527,1
SpiralFrog,2006-01-01,2007-12-01,8,3,45000000,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7799,731,699,15000000.0,5625000.0,0.14049878189511475,17.622173069956816,0.14049878189511475,0.3746634183869727,0
Plusmo,2008-05-01,2008-05-01,4,1,4410000,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6917,700,0,4410000.0,1102500.0,0.05280468411160908,15.299385474180372,0.05280468411160908,0.21121873644643632,1
ZipList,2010-01-01,2010-11-24,9,2,4500000,2,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5607,0,327,2250000.0,500000.0,0.13028357410379882,15.319588176962746,0.13028357410379882,0.5862760834670947,1
Involver,2008-09-02,2010-10-14,11,3,11040000,2,2.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6703,610,772,3680000.0,1003636.3636363636,0.10898105325973445,16.21703568939293,0.16347157988960168,0.5993957929285394,1
Lionside,2010-11-19,2010-11-19,6,1,1600000,2,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5972,687,0,1600000.0,266666.6666666667,0.12232083054253182,14.285514812209815,0.06116041527126591,0.3669624916275955,1
Game Trust,2005-06-01,2005-11-15,3,2,9000000,1,4.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8529,1247,167,4500000.0,3000000.0,0.04282448118185016,16.012735246411598,0.08564896236370032,0.12847344354555046,1
Nearbuy Systems,2011-07-21,2012-11-23,4,3,3282327,2,2.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5517,476,491,1094109.0,820581.75,0.1324089178901577,15.004063484700145,0.19861337683523655,0.2648178357803154,1
Visible Path,2006-03-01,2006-03-01,5,2,24700000,5,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8529,1520,0,12350000.0,4940000.0,0.21412240590925077,17.022313842084035,0.08564896236370032,0.21412240590925077,1
VT Silicon,2007-09-12,2008-11-19,2,2,8800000,0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,8529,2080,434,4400000.0,4400000.0,0.0,15.990262393084793,0.08564896236370032,0.08564896236370032,0
GetBack,2008-11-06,2008-11-06,1,1,1700000,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6460,432,0,1700000.0,1700000.0,0.056540247678018574,14.346139397261565,0.056540247678018574,0.056540247678018574,0
Slipstream,2010-08-31,2010-08-31,1,1,20000,2,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5456,91,0,20000.0,20000.0,0.13388929618768328,9.90353755128617,0.06694464809384164,0.06694464809384164,0
HipLogic,2008-02-08,2009-12-02,10,2,11500000,5,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7433,1133,663,5750000.0,1150000.0,0.2456948742096058,16.257857680289998,0.09827794968384233,0.4913897484192116,1
Dilithium Networks,2003-04-23,2010-06-03,12,7,98170000,3,5.2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,8894,842,2598,14024285.714285715,8180833.333333333,0.123201034405217,18.402211237855116,0.28746908027883966,0.492804137620868,0
Yobongo,2011-03-23,2011-03-23,2,1,1350000,3,10.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5607,446,0,1350000.0,675000.0,0.19542536115569822,14.115615891155079,0.06514178705189941,0.13028357410379882,1
Brickfish,2010-07-16,2010-07-16,17,1,940261,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7129,1718,0,940261.0,55309.470588235294,0.10246878945153598,13.75391383881429,0.05123439472576799,0.8709847103380559,1
MyEnergy,2009-02-01,2011-02-03,12,2,4000000,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6549,608,732,2000000.0,333333.3333333333,0.16731562070545122,15.201805169084134,0.11154374713696748,0.6692624828218049,1
LikeList,2009-12-15,2009-12-15,5,1,5000000,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6338,714,0,5000000.0,1000000.0,0.0576285894603976,15.424948670398354,0.0576285894603976,0.28814294730198803,0
Social Collective,2009-04-18,2009-04-18,3,1,20000,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5866,1,0,20000.0,6666.666666666667,0.062265598363450386,9.90353755128617,0.062265598363450386,0.18679679509035116,0
Pure Networks,2006-01-11,2006-01-11,5,1,12500000,1,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8529,1471,0,12500000.0,2500000.0,0.04282448118185016,16.341239282272525,0.04282448118185016,0.21412240590925077,1
Internet Pawn,2010-05-05,2013-08-27,0,5,7228704,2,2.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5972,489,1210,1445740.8,0.0,0.12232083054253182,15.793570463292529,0.30580207635632956,0.0,0
NeuroTherapeutics Pharma,2010-05-20,2011-12-15,5,2,55000000,1,4.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7068,1600,574,27500000.0,11000000.0,0.05167657045840407,17.822843761378564,0.10335314091680814,0.25838285229202035,0
Provade,2006-01-23,2010-08-11,5,4,15180000,0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,7799,753,1661,3795000.0,3036000.0,0.0,16.535489395807907,0.18733170919348635,0.23416463649185792,1
Infineta Systems,2010-05-07,2011-06-06,4,2,30000000,2,2.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6338,857,395,15000000.0,7500000.0,0.1152571789207952,17.216707972959764,0.1152571789207952,0.2305143578415904,0
Challenge Games,2008-07-10,2008-09-01,11,2,14500000,3,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,7068,921,53,7250000.0,1318181.8181818181,0.1550297113752122,16.489659276356317,0.10335314091680814,0.5684422750424448,1
Crowd Factory,2011-01-26,2011-01-26,6,1,6500000,3,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5972,755,0,6500000.0,1083333.3333333333,0.18348124581379774,15.687312888712007,0.06116041527126591,0.3669624916275955,1
Friendsignia,2012-01-29,2012-01-29,2,1,15000,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4849,0,0,15000.0,7500.0,0.07532480923901835,9.61587214452889,0.07532480923901835,0.1506496184780367,0
Vizibility,2010-03-24,2013-02-06,5,5,4705910,3,3.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5791,266,1050,941182.0,941182.0,0.18921602486617164,15.364329936063411,0.3153600414436194,0.3153600414436194,1
OpenFeint,2010-10-21,2010-10-21,6,1,3000000,2,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6338,1024,0,3000000.0,500000.0,0.1152571789207952,14.914123179965662,0.0576285894603976,0.34577153676238565,1
Tumblr,2007-10-31,2012-01-01,30,6,125250000,5,3.5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,6672,272,1523,20875000.0,4175000.0,0.2737185251798561,18.64582230591328,0.3284622302158273,1.6423111510791366,1
Hotlist,2008-05-01,2012-01-01,8,4,1449998,3,1.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6338,121,1340,362499.5,181249.75,0.17288576838119282,14.187073424741348,0.2305143578415904,0.4610287156831808,0
Crashlytics,2011-10-13,2012-04-10,5,2,6000000,3,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5211,254,180,3000000.0,1200000.0,0.21027633851468047,15.607270193858982,0.14018422567645364,0.35046056419113414,1
BridgePoint Medical,2007-01-23,2011-03-25,7,3,28200000,0,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,7433,752,1522,9400000.0,4028571.4285714286,0.0,17.154832571369333,0.1474169245257635,0.34397282389344813,1
Recurve,2008-09-23,2010-06-17,5,2,14000000,1,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7221,1149,632,7000000.0,2800000.0,0.050581636892397176,16.454567959008102,0.10116327378479435,0.2529081844619859,1
Conformity,2009-01-28,2009-01-28,14,1,3000000,2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6522,577,0,3000000.0,214285.7142857143,0.11200551977920883,14.914123179965662,0.05600275988960442,0.7840386384544618,0
Moprise,2011-07-08,2011-10-07,6,2,2238055,1,1.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5607,553,91,1119027.5,373009.1666666667,0.06514178705189941,14.62111818988233,0.13028357410379882,0.39085072231139645,0
Plizy,2011-05-19,2012-12-13,5,2,5200000,2,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5364,260,574,2600000.0,1040000.0,0.13618568232662193,15.46416937585933,0.13618568232662193,0.3404642058165548,0
ShopRunner,2013-08-19,2013-08-19,4,1,75000000,4,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5607,1326,0,75000000.0,18750000.0,0.26056714820759763,18.132998684833918,0.06514178705189941,0.26056714820759763,1
RatePoint,2007-01-29,2010-08-20,13,4,24500000,4,2.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6825,150,1299,6125000.0,1884615.3846153845,0.21406593406593408,17.01418371633128,0.21406593406593408,0.6957142857142857,0
Digital Performance,2006-11-27,2010-02-05,3,3,4476171,0,2.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,8529,1791,1166,1492057.0,1492057.0,0.0,15.314278774842762,0.12847344354555046,0.12847344354555046,0
Gowalla,2008-02-27,2010-01-28,21,3,10400001,3,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6464,183,701,3466667.0,495238.14285714284,0.1695157797029703,16.157316556419275,0.1695157797029703,1.1866104579207921,1
Copan Systems,2006-03-08,2009-02-17,8,3,68400000,1,6.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,8529,1527,1077,22800000.0,8550000.0,0.04282448118185016,18.04088339721266,0.12847344354555046,0.34259584945480126,1
Replay Solutions,2006-12-05,2008-08-18,13,2,15200000,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7799,1069,622,7600000.0,1169230.7692307692,0.0,16.536806051605975,0.09366585459674318,0.6088280548788306,1
Turf Geography Club,2011-08-15,2012-08-02,2,2,890000,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5242,226,353,445000.0,445000.0,0.0,13.698977865303197,0.1393552079359023,0.1393552079359023,0
skyrockit,2011-07-12,2011-07-12,0,1,2600000,0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8894,3844,0,2600000.0,0.0,0.0,14.77102238760702,0.04106701146840567,0.0,0
Cartavi,2012-11-13,2012-11-13,7,1,1226270,2,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5972,1412,0,1226270.0,175181.42857142858,0.12232083054253182,14.019488415097335,0.06116041527126591,0.4281229068988614,1
Cramster,2008-09-25,2010-04-14,5,2,9000000,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8529,2459,566,4500000.0,1800000.0,0.04282448118185016,16.012735246411598,0.08564896236370032,0.21412240590925077,1
Certify Data Systems,2008-08-25,2012-02-15,4,4,7210210,1,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,7799,1698,1269,1802552.5,1802552.5,0.04683292729837159,15.791008773742771,0.18733170919348635,0.18733170919348635,1
Wheelz,2011-09-28,2012-02-22,15,2,15700000,1,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5242,270,147,7850000.0,1046666.6666666666,0.06967760396795115,16.5691713340128,0.1393552079359023,1.0451640595192675,1
CentrePath,2005-09-06,2006-04-24,4,2,15050000,1,2.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9260,2075,230,7525000.0,3762500.0,0.03944384449244061,16.52688861560434,0.07888768898488122,0.15777537796976243,1
VoxPop Network Corporation,2007-05-01,2009-05-01,5,2,3500000,2,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,6856,273,731,1750000.0,700000.0,0.106549008168028,15.068273812173887,0.106549008168028,0.26637252042007,1
OpVista,2006-06-22,2007-05-07,2,2,43000000,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9260,2364,319,21500000.0,21500000.0,0.03944384449244061,17.57671069691365,0.07888768898488122,0.07888768898488122,0
Metaweb Technologies,2006-03-01,2008-01-15,7,2,57000000,2,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7433,424,685,28500000.0,8142857.142857143,0.09827794968384233,17.858561843342684,0.09827794968384233,0.34397282389344813,1
DocVerse,2008-07-23,2008-07-23,8,1,1300000,4,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6460,326,0,1300000.0,162500.0,0.2261609907120743,14.077875591662238,0.056540247678018574,0.4523219814241486,1
Veoh,2005-07-01,2008-06-03,15,4,69750000,4,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,7799,547,1068,17437500.0,4650000.0,0.18733170919348635,18.060427993002666,0.18733170919348635,0.7024939094755738,1
BzzAgent,2004-01-01,2006-01-01,16,2,14500000,2,2.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8894,1095,731,7250000.0,906250.0,0.08213402293681134,16.489659276356317,0.08213402293681134,0.6570721834944907,1
Hammerhead Systems,2006-01-31,2007-08-01,2,2,48000000,0,6.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8529,1491,547,24000000.0,24000000.0,0.0,17.6867115897055,0.08564896236370032,0.08564896236370032,0
ThermalTherapeuticSystems,2009-12-01,2011-11-09,3,2,3508462,0,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6917,1279,708,1754231.0,1169487.3333333333,0.0,15.070688607801571,0.10560936822321816,0.15841405233482725,0
GuardianEdge Technologies,2005-06-06,2007-07-23,10,3,19500000,1,3.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8529,1252,777,6500000.0,1950000.0,0.04282448118185016,16.785925074816024,0.12847344354555046,0.42824481181850155,1
Gradient X,2012-06-20,2012-06-20,5,1,3750000,3,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4877,171,0,3750000.0,750000.0,0.2246770555669469,15.137266664613225,0.07489235185564896,0.3744617592782448,1
ezzai - how to arabia,2010-08-01,2010-08-01,1,1,45000000,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5395,0,0,45000000.0,45000000.0,0.0,17.622173069956816,0.06770157553290083,0.06770157553290083,0
rPath,2006-01-24,2010-10-22,8,4,32500000,3,2.75,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,7343,298,1732,8125000.0,4062500.0,0.14922375051069045,17.296750678069195,0.1989650006809206,0.3979300013618412,0
Boomi,2002-01-01,2008-07-01,4,2,4900000,5,1.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,9200,671,2373,2450000.0,1225000.0,0.19850543478260868,15.404745967162468,0.07940217391304347,0.15880434782608693,1
VoloMedia,2007-04-20,2008-03-18,4,2,12000000,3,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,7433,839,333,6000000.0,3000000.0,0.1474169245257635,16.300417291085605,0.09827794968384233,0.19655589936768467,0
Flixster,2006-02-01,2008-04-04,12,3,7175000,6,2.6667,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,7049,12,793,2391666.6666666665,597916.6666666666,0.3108951624343878,15.786113458982772,0.1554475812171939,0.6217903248687756,1
Wesabe,2007-02-01,2007-06-01,3,2,4700000,4,1.5,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7099,427,120,2350000.0,1566666.6666666667,0.2058036343146922,15.363073279446223,0.1029018171573461,0.15435272573601916,0
OfferLounge,2008-01-01,2008-01-01,3,1,120000,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6338,0,0,120000.0,40000.0,0.0,11.695255355062795,0.0576285894603976,0.17288576838119282,0
NeoEdge Networks,2007-06-08,2010-12-20,10,3,10000000,2,1.6667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8408,1863,1291,3333333.3333333335,1000000.0,0.08688154138915319,16.118095750958314,0.1303223120837298,0.43440770694576597,1
SemiSouth Laboratories,2005-06-14,2010-10-22,0,4,39000000,0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,9078,1809,1956,9750000.0,0.0,0.0,17.479072229734946,0.16093853271645736,0.0,0
Camiant,2005-03-29,2007-01-11,3,2,16100000,0,2.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8164,818,653,8050000.0,5366666.666666667,0.0,16.59432989206649,0.0894781969622734,0.1342172954434101,1
NuConomy,2007-04-01,2008-02-01,4,2,3300000,3,2.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,7068,455,306,1650000.0,825000.0,0.1550297113752122,15.009433329466965,0.10335314091680814,0.20670628183361628,1
Flowtown,2010-08-25,2010-08-25,6,1,750000,3,9.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5941,570,0,750000.0,125000.0,0.18443864669247603,13.527829818844937,0.061479548897492006,0.36887729338495207,1
GlobalCrypto,2008-11-11,2008-11-11,0,2,1000000,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6917,894,0,500000.0,0.0,0.0,13.815511557963774,0.10560936822321816,0.0,0
Bioenvision,2007-04-30,2007-04-30,3,1,7410000,0,3.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10721,4137,0,7410000.0,2470000.0,0.0,15.818341132225028,0.034068650312470854,0.10220595093741255,0
Teranetics,2006-11-21,2010-05-27,5,3,52800000,0,5.3333,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,9260,2516,1283,17600000.0,10560000.0,0.0,17.782021767615884,0.11833153347732182,0.19721922246220303,1
WebVisible,2005-09-01,2010-02-11,33,3,37000000,4,1.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8894,1704,1624,12333333.333333334,1121212.121212121,0.16426804587362268,17.426428497635523,0.123201034405217,1.3552113784573872,0
GoodGuide,2009-01-19,2011-08-26,14,3,14229998,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6369,415,949,4743332.666666667,1016428.4285714285,0.17204427696655678,16.470862899791964,0.17204427696655678,0.8028732925105982,1
